Transition CPT for state  dummy
p | 0.000388198757764
q | 0.000388198757764
r | 0.0881211180124
s | 0.0248447204969
t | 0.00155279503106
u | 0.026397515528
v | 0.000388198757764
w | 0.000388198757764
x | 0.000388198757764
y | 0.0621118012422
z | 0.000388198757764

----------

Emissions CPT for state  g
b | 0.0422700587084
f | 0.0418786692759
g | 0.807045009785
h | 0.0309197651663
t | 0.0414872798434
v | 0.0363992172211

----------

Transition CPT for state  h
_ | 0.0923248053393
a | 0.19926902908
b | 0.00143016049579
c | 0.000158906721754
d | 0.000158906721754
e | 0.421738439536
f | 0.000158906721754
g | 0.000158906721754
h | 0.000317813443509
i | 0.0935960591133
j | 0.000158906721754
k | 0.000158906721754
l | 0.00270141426982
m | 0.000635626887017
n | 0.0398855871603
o | 0.07246146512
p | 0.000158906721754
q | 0.000158906721754
r | 0.0158906721754
s | 0.00317813443509
t | 0.0122358175751
u | 0.0336882250119
v | 0.000158906721754
w | 0.000476720165263
x | 0.000158906721754
y | 0.00842205625298
z | 0.000158906721754

----------

Emissions CPT for state  h
b | 0.0438456632653
g | 0.0400191326531
h | 0.79368622449
j | 0.0390625
n | 0.0452806122449
y | 0.0381058673469

----------

Transition CPT for state  i
_ | 0.00156494522692
a | 0.0348200312989
b | 0.00762910798122
c | 0.0776604068858
d | 0.0303208137715
e | 0.0656298904538
f | 0.0269953051643
g | 0.0156494522692
h | 0.000293427230047
i | 9.78090766823e-05
j | 9.78090766823e-05
k | 0.00469483568075
l | 0.0476330203443
m | 0.0316901408451
n | 0.222906885759
o | 0.0830399061033
p | 0.00508607198748
q | 0.00303208137715
r | 0.0333528951487
s | 0.130966353678
t | 0.120500782473
u | 0.000195618153365
v | 0.0448943661972
w | 9.78090766823e-05
x | 0.000293427230047
y | 9.78090766823e-05
z | 0.0107589984351

----------

Emissions CPT for state  i
i | 0.801313467947
j | 0.0481278180749
k | 0.0514604979416
o | 0.0527347578906
u | 0.0463634581455

----------

Transition CPT for state  j
_ | 0.00793650793651
a | 0.047619047619
b | 0.00793650793651
c | 0.00793650793651
d | 0.00793650793651
e | 0.134920634921
f | 0.00793650793651
g | 0.00793650793651
h | 0.00793650793651
i | 0.00793650793651
j | 0.00793650793651
k | 0.00793650793651
l | 0.00793650793651
m | 0.00793650793651
n | 0.00793650793651
o | 0.301587301587
p | 0.00793650793651
q | 0.00793650793651
r | 0.00793650793651
s | 0.00793650793651
t | 0.00793650793651
u | 0.333333333333
v | 0.00793650793651
w | 0.00793650793651
x | 0.00793650793651
y | 0.00793650793651
z | 0.00793650793651

----------

Emissions CPT for state  j
h | 0.0285714285714
j | 0.752380952381
k | 0.047619047619
m | 0.0285714285714
n | 0.0380952380952
u | 0.104761904762

----------

Transition CPT for state  k
_ | 0.269624573379
a | 0.00511945392491
b | 0.00170648464164
c | 0.00170648464164
d | 0.0307167235495
e | 0.360068259386
f | 0.00170648464164
g | 0.00170648464164
h | 0.00170648464164
i | 0.184300341297
j | 0.00170648464164
k | 0.00170648464164
l | 0.0102389078498
m | 0.00170648464164
n | 0.0494880546075
o | 0.00682593856655
p | 0.00170648464164
q | 0.00170648464164
r | 0.00170648464164
s | 0.0494880546075
t | 0.00170648464164
u | 0.00341296928328
v | 0.00170648464164
w | 0.00170648464164
x | 0.00170648464164
y | 0.00341296928328
z | 0.00170648464164

----------

Emissions CPT for state  k
i | 0.0390070921986
j | 0.0425531914894
k | 0.833333333333
l | 0.0354609929078
m | 0.0496453900709

----------

Transition CPT for state  l
_ | 0.218160574195
a | 0.0542480387248
b | 0.00016691704223
c | 0.00100150225338
d | 0.0564179602737
e | 0.17142380237
f | 0.0126856952095
g | 0.00016691704223
h | 0.00016691704223
i | 0.0894675346353
j | 0.00016691704223
k | 0.00216992154899
l | 0.112335169421
m | 0.00534134535136
n | 0.00033383408446
o | 0.0872976130863
p | 0.00216992154899
q | 0.00016691704223
r | 0.0033383408446
s | 0.0258721415457
t | 0.0173593723919
u | 0.0267067267568
v | 0.012351861125
w | 0.00200300450676
x | 0.00016691704223
y | 0.0981472208312
z | 0.00016691704223

----------

Emissions CPT for state  l
k | 0.0661863270777
l | 0.804624664879
o | 0.066018766756
p | 0.0631702412869

----------

Transition CPT for state  m
_ | 0.18431372549
a | 0.212044817927
b | 0.0106442577031
c | 0.000280112044818
d | 0.000280112044818
e | 0.189915966387
f | 0.000560224089636
g | 0.000280112044818
h | 0.000280112044818
i | 0.0731092436975
j | 0.000280112044818
k | 0.000560224089636
l | 0.000840336134454
m | 0.018487394958
n | 0.00140056022409
o | 0.139775910364
p | 0.0806722689076
q | 0.000280112044818
r | 0.000280112044818
s | 0.0403361344538
t | 0.000280112044818
u | 0.0327731092437
v | 0.000560224089636
w | 0.000280112044818
x | 0.000280112044818
y | 0.0109243697479
z | 0.000280112044818

----------

Emissions CPT for state  m
j | 0.065689314914
k | 0.0668170284748
m | 0.805187482379
n | 0.0623061742317

----------

Transition CPT for state  n
_ | 0.251034632978
a | 0.0346329775648
b | 0.000108908734481
c | 0.0424744064474
d | 0.124047048573
e | 0.0905031583533
f | 0.00697015900675
g | 0.0997604007841
h | 0.00130690481377
i | 0.0375735133958
j | 0.000217817468961
k | 0.00381180570682
l | 0.0141581354825
m | 0.00773252014812
n | 0.00653452406883
o | 0.0774341102156
p | 0.000544543672403
q | 0.000435634937922
r | 0.000326726203442
s | 0.050098017861
t | 0.116314528425
u | 0.00468307558266
v | 0.00805924635156
w | 0.000762361141364
x | 0.000653452406883
y | 0.0196035722065
z | 0.000108908734481

----------

Emissions CPT for state  n
b | 0.0522925764192
h | 0.0526200873362
j | 0.0505458515284
m | 0.0484716157205
n | 0.796069868996

----------

Transition CPT for state  o
_ | 0.119569088319
a | 0.00792378917379
b | 0.0137108262108
c | 0.0395299145299
d | 0.0202101139601
e | 0.00525284900285
f | 0.0917913105413
g | 0.0335648148148
h | 0.000979344729345
i | 0.00845797720798
j | 8.90313390313e-05
k | 0.00204772079772
l | 0.0611645299145
m | 0.0544871794872
n | 0.160523504274
o | 0.0121972934473
p | 0.0338319088319
q | 8.90313390313e-05
r | 0.130965099715
s | 0.0300035612536
t | 0.0413105413105
u | 0.0729166666667
v | 0.0168269230769
w | 0.0385505698006
x | 0.000445156695157
y | 0.00329415954416
z | 0.000267094017094

----------

Emissions CPT for state  o
i | 0.0484388938448
k | 0.0525423728814
l | 0.0518287243533
o | 0.795182872435
p | 0.0520071364853

----------

Transition CPT for state  p
_ | 0.0319218241042
a | 0.0742671009772
b | 0.000325732899023
c | 0.000325732899023
d | 0.000325732899023
e | 0.175895765472
f | 0.000651465798046
g | 0.000325732899023
h | 0.0351791530945
i | 0.0224755700326
j | 0.000325732899023
k | 0.000325732899023
l | 0.131270358306
m | 0.00618892508143
n | 0.000325732899023
o | 0.169055374593
p | 0.0488599348534
q | 0.000325732899023
r | 0.184690553746
s | 0.0293159609121
t | 0.0302931596091
u | 0.0514657980456
v | 0.000325732899023
w | 0.000325732899023
x | 0.000325732899023
y | 0.00456026058632
z | 0.000325732899023

----------

Emissions CPT for state  p
l | 0.1014445174
o | 0.0994747209455
p | 0.799080761655

----------

Transition CPT for state  q
_ | 0.0176470588235
a | 0.00588235294118
b | 0.00588235294118
c | 0.00588235294118
d | 0.00588235294118
e | 0.00588235294118
f | 0.00588235294118
g | 0.00588235294118
h | 0.00588235294118
i | 0.00588235294118
j | 0.00588235294118
k | 0.00588235294118
l | 0.00588235294118
m | 0.00588235294118
n | 0.00588235294118
o | 0.00588235294118
p | 0.00588235294118
q | 0.00588235294118
r | 0.00588235294118
s | 0.00588235294118
t | 0.00588235294118
u | 0.835294117647
v | 0.00588235294118
w | 0.00588235294118
x | 0.00588235294118
y | 0.00588235294118
z | 0.00588235294118

----------

Emissions CPT for state  q
a | 0.0958904109589
q | 0.787671232877
w | 0.116438356164

----------

Transition CPT for state  r
_ | 0.209617120021
a | 0.0785097331443
b | 0.00167590563362
c | 0.0100554338017
d | 0.0148253190666
e | 0.250870181771
f | 0.00386747453913
g | 0.0193373726956
h | 0.000773494907825
i | 0.0888229985819
j | 0.000128915817971
k | 0.0114735077994
l | 0.0101843496197
m | 0.0188217094237
n | 0.0194662885136
o | 0.108547118731
p | 0.00451205362898
q | 0.000128915817971
r | 0.0139229083409
s | 0.0346783550342
t | 0.0448627046539
u | 0.0186927936058
v | 0.00889519143999
w | 0.00206265308753
x | 0.000128915817971
y | 0.0250096686863
z | 0.000128915817971

----------

Emissions CPT for state  r
d | 0.052617970265
e | 0.050290885585
f | 0.0492566257272
r | 0.793277310924
t | 0.0545572074984

----------

Transition CPT for state  s
_ | 0.388174524673
a | 0.0212111221013
b | 0.000329706561161
c | 0.0159358171228
d | 0.000109902187054
e | 0.111660622046
f | 0.00791295746785
g | 0.000219804374107
h | 0.0152764040004
i | 0.0573689416419
j | 0.000109902187054
k | 0.00318716342455
l | 0.00351686998571
m | 0.0145070886911
n | 0.00241784811518
o | 0.0766018243763
p | 0.0128585558853
q | 0.000109902187054
r | 0.00252775030223
s | 0.0578085503902
t | 0.132322233212
u | 0.0444004835696
v | 0.000109902187054
w | 0.000659413122321
x | 0.000109902187054
y | 0.0304429058138
z | 0.000109902187054

----------

Emissions CPT for state  s
a | 0.0427406917823
d | 0.0403172504957
s | 0.797973121833
w | 0.0385547477418
x | 0.042410222516
z | 0.0380039656312

----------

Transition CPT for state  t
_ | 0.220447530864
a | 0.035262345679
b | 0.000154320987654
c | 0.00246913580247
d | 0.000154320987654
e | 0.102777777778
f | 0.00054012345679
g | 0.000154320987654
h | 0.282330246914
i | 0.123765432099
j | 7.71604938272e-05
k | 7.71604938272e-05
l | 0.00717592592593
m | 0.000771604938272
n | 0.000617283950617
o | 0.0912808641975
p | 0.000154320987654
q | 7.71604938272e-05
r | 0.0382716049383
s | 0.0296296296296
t | 0.0121141975309
u | 0.0170524691358
v | 0.000154320987654
w | 0.00300925925926
x | 7.71604938272e-05
y | 0.0313271604938
z | 7.71604938272e-05

----------

Emissions CPT for state  t
f | 0.0496985623744
g | 0.0496212706755
r | 0.0510898129541
t | 0.802287834287
y | 0.0473025197094

----------

Transition CPT for state  u
_ | 0.0101604278075
a | 0.0409090909091
b | 0.0149732620321
c | 0.0532085561497
d | 0.0149732620321
e | 0.0419786096257
f | 0.0104278074866
g | 0.0430481283422
h | 0.000267379679144
i | 0.031550802139
j | 0.000267379679144
k | 0.000267379679144
l | 0.117914438503
m | 0.0545454545455
n | 0.0762032085561
o | 0.00133689839572
p | 0.0366310160428
q | 0.000267379679144
r | 0.125935828877
s | 0.170320855615
t | 0.151871657754
u | 0.000267379679144
v | 0.000267379679144
w | 0.000267379679144
x | 0.00106951871658
y | 0.000802139037433
